0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.164098447040680867e+03 5.109603341468713089e-02 0.000000000000000000e+00 3.245277232761590636e+00
3.000000000000000000e+00 1.080152931559343187e+03 8.487004811518009117e-02 0.000000000000000000e+00 4.130147602527137529e+00
4.000000000000000000e+00 1.003582856044660957e+03 9.682571251792632117e-02 0.000000000000000000e+00 4.285760289849696036e+00
5.000000000000000000e+00 9.448369514687700530e+02 8.712597100649827064e-02 0.000000000000000000e+00 4.001242291664414807e+00
6.000000000000000000e+00 9.020867775819328926e+02 6.521502105182397369e-02 0.000000000000000000e+00 3.505340346338258861e+00
7.000000000000000000e+00 8.721907007740420568e+02 4.191494977882010559e-02 0.000000000000000000e+00 2.943424036409091560e+00
8.000000000000000000e+00 8.518528252145091528e+02 2.427668579892648670e-02 0.000000000000000000e+00 2.404814015424746376e+00
9.000000000000000000e+00 8.387887482045322258e+02 1.425643905378066317e-02 0.000000000000000000e+00 1.935605014037226734e+00
1.000000000000000000e+01 8.314325026315375453e+02 1.017901527233944746e-02 0.000000000000000000e+00 1.562159568125670805e+00
1.100000000000000000e+01 8.281412277819923702e+02 9.098810739255339813e-03 0.000000000000000000e+00 1.295679145526518861e+00
1.200000000000000000e+01 8.291179797697481035e+02 8.678001912315344221e-03 0.000000000000000000e+00 1.137530932001755257e+00
1.300000000000000000e+01 8.321571224750391593e+02 7.891393157009894688e-03 0.000000000000000000e+00 1.068787168817919797e+00
1.400000000000000000e+01 8.370965137071276558e+02 6.800095847986109207e-03 0.000000000000000000e+00 1.061751695498841741e+00
1.500000000000000000e+01 8.427140969936820056e+02 5.892938186951616857e-03 0.000000000000000000e+00 1.095996452152754319e+00
1.600000000000000000e+01 8.506100111491650750e+02 5.536552101558502199e-03 0.000000000000000000e+00 1.158056285061678237e+00
1.700000000000000000e+01 8.605298864548344682e+02 5.654441711571647593e-03 0.000000000000000000e+00 1.231171355761240038e+00
1.800000000000000000e+01 8.712558898911979668e+02 6.056500395310872829e-03 0.000000000000000000e+00 1.301468950376872158e+00
1.900000000000000000e+01 8.835275607287112507e+02 6.527112355895797920e-03 0.000000000000000000e+00 1.364868433729517161e+00
2.000000000000000000e+01 8.957203365607673504e+02 6.892222050047906723e-03 0.000000000000000000e+00 1.412033376842669607e+00
