0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 1.164098446977892081e+03 5.109603341468132998e-02 0.000000000000000000e+00 3.245277232553656077e+00
3.000000000000000000e+00 1.080152931494042377e+03 8.487004811516647707e-02 0.000000000000000000e+00 4.130147602288516850e+00
4.000000000000000000e+00 1.003582855979248393e+03 9.682571251790306199e-02 0.000000000000000000e+00 4.285760289611889817e+00
5.000000000000000000e+00 9.448369514037500494e+02 8.712597100646310433e-02 0.000000000000000000e+00 4.001242291444405019e+00
6.000000000000000000e+00 9.020867775170390814e+02 6.521502105177880149e-02 0.000000000000000000e+00 3.505340346144227404e+00
7.000000000000000000e+00 8.721907006433950755e+02 4.191494977876751571e-02 0.000000000000000000e+00 2.943424036236796493e+00
8.000000000000000000e+00 8.518528251485420242e+02 2.427668579887032330e-02 0.000000000000000000e+00 2.404814015282459305e+00
9.000000000000000000e+00 8.387887481380356576e+02 1.425643905372286566e-02 0.000000000000000000e+00 1.935605013916792405e+00
1.000000000000000000e+01 8.314325025640664535e+02 1.017901527228085544e-02 0.000000000000000000e+00 1.562159568022762235e+00
1.100000000000000000e+01 8.281412277131273640e+02 9.098810739195621958e-03 0.000000000000000000e+00 1.295679145436628987e+00
1.200000000000000000e+01 8.291179796993644686e+02 8.678001912253265407e-03 0.000000000000000000e+00 1.137530931920505584e+00
1.300000000000000000e+01 8.321571224030234362e+02 7.891393156943975196e-03 0.000000000000000000e+00 1.068787168741775151e+00
1.400000000000000000e+01 8.370965136333340979e+02 6.800095847914556201e-03 0.000000000000000000e+00 1.061751695424982600e+00
1.500000000000000000e+01 8.427140969179682770e+02 5.892938186871875955e-03 0.000000000000000000e+00 1.095996452078853878e+00
1.600000000000000000e+01 8.506100110711554407e+02 5.536552101467077935e-03 0.000000000000000000e+00 1.158056284985701012e+00
1.700000000000000000e+01 8.605298863742177673e+02 5.654441711464363619e-03 0.000000000000000000e+00 1.231171355681598634e+00
1.800000000000000000e+01 8.712558898077826370e+02 6.056500395183031515e-03 0.000000000000000000e+00 1.301468950292447246e+00
1.900000000000000000e+01 8.835275606423230101e+02 6.527112355742519488e-03 0.000000000000000000e+00 1.364868433639523149e+00
2.000000000000000000e+01 8.957203364712225948e+02 6.892222049864209915e-03 0.000000000000000000e+00 1.412033376746599345e+00
