1.700000000000000000e+01 1.717178007245300009e+01 6.278322655018246158e-05 2.917309232113151355e-06 2.279605396828110937e-08 2.159697963402612553e-02 -4.821752323180481648e-06 1.776464698953333254e+01 1.717333218839119624e+01
1.800000000000000000e+01 1.557416137846142945e+01 6.569808333977241377e-05 2.917109619487931047e-06 2.530542881240516973e-08 2.045327323957918386e-02 -4.825811105633188015e-06 1.610289769373605751e+01 1.557571020882158841e+01
1.900000000000000000e+01 1.422804902469855115e+01 7.034055641981322698e-05 2.916934759087967296e-06 2.796551078525237220e-08 1.949371484176854255e-02 -4.827063505529398115e-06 1.470251023499874421e+01 1.422959134333093800e+01
2.000000000000000000e+01 1.306038210680255496e+01 7.583788687789483948e-05 2.916678858167341234e-06 3.066733544057307368e-08 1.860795082289099303e-02 -4.827134846897588429e-06 1.348850768782162568e+01 1.306192047727419947e+01
2.100000000000000000e+01 1.204941896361497555e+01 8.180492192385730159e-05 2.916439351624551548e-06 3.350555162775469390e-08 1.785177590303555981e-02 -4.824483542829556060e-06 1.243766811125695959e+01 1.205095076614877847e+01
2.200000000000000000e+01 1.116843116061557950e+01 8.818390176663543664e-05 2.916131577416464081e-06 3.639183728712424752e-08 1.720662364554696733e-02 -4.820356692363203986e-06 1.152211980087982290e+01 1.116995842382921822e+01
2.300000000000000000e+01 1.039151907386537843e+01 9.471374935351646628e-05 2.915828701403326944e-06 3.939559398781211619e-08 1.662049931920336898e-02 -4.813547552139153399e-06 1.071505535982736923e+01 1.039303973548276794e+01
2.400000000000000000e+01 9.705871704710249404e+00 1.012591663562723048e-04 2.915464336523380058e-06 4.244710405101203937e-08 1.604852473336077293e-02 -4.805042410129005711e-06 1.000294787513369066e+01 9.707387402616538097e+00
2.500000000000000000e+01 9.098900125129500083e+00 1.077980374936392293e-04 2.915094492095847894e-06 4.559863754631443688e-08 1.541974713148005702e-02 -4.793881564990249700e-06 9.372626727731152130e+00 9.100409260721210813e+00
2.600000000000000000e+01 8.554596077533323850e+00 1.143830781665403578e-04 2.914668466520040517e-06 4.879625395738119702e-08 1.478640175842365137e-02 -4.780871992552220041e-06 8.807617013474738243e+00 8.556099957410078005e+00
2.700000000000000000e+01 8.067734999518197725e+00 1.210434931105393937e-04 2.914234751984422902e-06 5.208442978830087333e-08 1.416034624791956062e-02 -4.765247602753319142e-06 8.302307501113661559e+00 8.069232374493784832e+00
2.800000000000000000e+01 7.629131330311886394e+00 1.276684302649689425e-04 2.913743316423138011e-06 5.540995443952603467e-08 1.350700119106944090e-02 -4.747677285078801127e-06 7.847198164883533167e+00 7.630623367387125100e+00
2.900000000000000000e+01 7.231939382542623029e+00 1.344105419929913494e-04 2.913235629249235930e-06 5.881094920308887772e-08 1.287352182841590247e-02 -4.727540945977931546e-06 7.435177958136415910e+00 7.233425002258465852e+00
3.000000000000000000e+01 6.872302751046227343e+00 1.413959385326407615e-04 2.912674308947804515e-06 6.224694031319663498e-08 1.221634042109885979e-02 -4.705408209734485463e-06 7.062172446995406361e+00 6.873782935842029040e+00
3.100000000000000000e+01 6.541722732663539652e+00 1.485054646925350233e-04 2.912092604171784100e-06 6.574771686975368258e-08 1.161149048955684680e-02 -4.680769925585262706e-06 6.719495953566913649e+00 6.543196587917579521e+00
3.200000000000000000e+01 6.241729966598695611e+00 1.557639574892577539e-04 2.911459069179368183e-06 6.927887874729319180e-08 1.102236412139740059e-02 -4.654114615837437985e-06 6.408524151312925632e+00 6.243198334678752737e+00
3.300000000000000000e+01 5.965764642058893230e+00 1.628877819605281088e-04 2.910802078734053429e-06 7.286540379377145307e-08 1.044086423434598815e-02 -4.625018409575973879e-06 6.122562371450013252e+00 5.967226770912691158e+00
3.400000000000000000e+01 5.711139510313778977e+00 1.700032735699927820e-04 2.910094206268294978e-06 7.647703044499944615e-08 9.874462964740047047e-03 -4.593905570545940532e-06 5.858810824155337826e+00 5.712596119460704891e+00
3.500000000000000000e+01 5.478499054973975824e+00 1.771107806406849237e-04 2.909360800741417829e-06 8.013584915239632017e-08 9.278483067048929472e-03 -4.560423094514526474e-06 5.617814702961132944e+00 5.479949486100317735e+00
3.600000000000000000e+01 5.261159273606587305e+00 1.843102756026280696e-04 2.908577422904882367e-06 8.381464385012398401e-08 8.709165076997153060e-03 -4.524945101157447854e-06 5.392806774197681285e+00 5.262604184677862840e+00
3.700000000000000000e+01 5.060031848166056001e+00 1.916633552724596829e-04 2.907765815751728727e-06 8.753213525912695884e-08 8.138348633037646718e-03 -4.487175964045582708e-06 5.184624220639861392e+00 5.061470636735911022e+00
3.800000000000000000e+01 4.873946275278146167e+00 1.990606289506647783e-04 2.906909766914838914e-06 9.126926798450898594e-08 7.576543318275508199e-03 -4.447451904652872034e-06 4.992033940190298225e+00 4.875379508353462121e+00
3.900000000000000000e+01 4.701031873430705055e+00 2.064280761534803142e-04 2.906022075169868574e-06 9.503581206678505165e-08 7.023859372298477122e-03 -4.405520767242287053e-06 4.813108555101693220e+00 4.702459083470152734e+00
4.000000000000000000e+01 4.539743107379734965e+00 2.137185811647184842e-04 2.905087911400397789e-06 9.881455135307586466e-08 6.474432805363018913e-03 -4.361684208572594685e-06 4.646254636690664519e+00 4.541164758164919490e+00
4.100000000000000000e+01 4.388715665807895405e+00 2.209089135116950198e-04 2.904122889668717463e-06 1.026182205011681563e-07 5.925490330885693248e-03 -4.315731752205892549e-06 4.490064078255286084e+00 4.390131340509133118e+00
4.200000000000000000e+01 4.247066032938770164e+00 2.280324653963438871e-04 2.903112797434770513e-06 1.064302436228078567e-07 5.382290937896867453e-03 -4.267936678455996481e-06 4.343616305147746992e+00 4.248476148997187174e+00
4.300000000000000000e+01 4.114036085162422474e+00 2.351296223745909556e-04 2.902071747859058092e-06 1.102619859380495592e-07 4.849606981705458474e-03 -4.218121262593046465e-06 4.206118888612457418e+00 4.115440269299134535e+00
4.400000000000000000e+01 3.989063146391635950e+00 2.422266514188476912e-04 2.900986559216079690e-06 1.140980071052658989e-07 4.326238348209487765e-03 -4.166534858306251400e-06 4.076980119006156755e+00 3.990461763586821142e+00
4.500000000000000000e+01 3.871677780074878505e+00 2.493373572564253180e-04 2.899870392238859193e-06 1.179488875999749233e-07 3.810208429787727800e-03 -4.113026747459790643e-06 3.955703403008300256e+00 3.873070518189642986e+00
4.600000000000000000e+01 3.761160387606062638e+00 2.564594961889669271e-04 2.898712859656002919e-06 1.218020401303012560e-07 3.301033215379953548e-03 -4.057826264063265645e-06 3.841546123250556555e+00 3.762547567346304245e+00
4.700000000000000000e+01 3.656915833974668573e+00 2.635738214905140875e-04 2.897524338524866276e-06 1.256653675237441238e-07 2.797727979464050517e-03 -4.000805349036987083e-06 3.733891384752428877e+00 3.658297161539059594e+00
4.800000000000000000e+01 3.558386855110798219e+00 2.706410980413341246e-04 2.896295600128983465e-06 1.295275992502572026e-07 2.299254778916013427e-03 -3.942176040865425886e-06 3.632163531710407067e+00 3.559762626224263204e+00
4.900000000000000000e+01 3.465112944788228067e+00 2.776269366102672637e-04 2.895036652592647982e-06 1.333964123487440292e-07 1.804903262864936044e-03 -3.881830301082014341e-06 3.535884447386609342e+00 3.466482894147682625e+00
5.000000000000000000e+01 3.376843351940303606e+00 2.845295831582956864e-04 2.893739254756639090e-06 1.372616351272634458e-07 1.314394379795587320e-03 -3.819965510256329419e-06 3.444788537444371190e+00 3.378207746081088203e+00
5.100000000000000000e+01 3.293350577971007276e+00 2.913515564208419336e-04 2.892412506770076492e-06 1.411301735964429211e-07 8.282024423976737208e-04 -3.756490618036840012e-06 3.358633923732371240e+00 3.294709173681128256e+00
5.200000000000000000e+01 3.214163496189700098e+00 2.980972474758695383e-04 2.891049168639449302e-06 1.449929770130971173e-07 3.490603287947001204e-04 -3.691590235389066151e-06 3.276937408169288801e+00 3.215516539505226756e+00
5.300000000000000000e+01 3.138819707106585088e+00 3.047643181135407291e-04 2.889658018741066174e-06 1.488567508946403419e-07 -1.206181338431515306e-04 -3.625188176025918281e-06 3.199224749115704647e+00 3.140166977494784462e+00
5.400000000000000000e+01 3.067016433428124245e+00 3.113522801989898614e-04 2.888232204004978936e-06 1.527129341761739570e-07 -5.806149558769356771e-04 -3.557456862615820732e-06 3.125183264558076601e+00 3.068358148164496590e+00
5.500000000000000000e+01 2.998509645230732712e+00 3.178644163422180845e-04 2.886779855926742899e-06 1.565677272742357230e-07 -1.031533920569534290e-03 -3.488332054278050571e-06 3.054559106282398684e+00 2.999845604185722880e+00
5.600000000000000000e+01 2.933305284405220981e+00 3.242901808286354588e-04 2.885295102974364395e-06 1.604136585944670187e-07 -1.475186380824144430e-03 -3.417975699747786706e-06 2.987350036266392284e+00 2.934635685628033563e+00
5.700000000000000000e+01 2.871378947531112669e+00 3.306205348228191177e-04 2.883785328507577674e-06 1.642563067286295833e-07 -1.913147675876271858e-03 -3.346333906804753730e-06 2.923523446581429930e+00 2.872703608027610489e+00
5.800000000000000000e+01 2.812434557397663681e+00 3.368515758291890636e-04 2.882245363516411456e-06 1.680890158886290598e-07 -2.345553666305677520e-03 -3.273559387820642410e-06 2.862776459775889570e+00 2.813753656776678991e+00
5.900000000000000000e+01 2.756125515920837099e+00 3.429818924641619407e-04 2.880682171154697463e-06 1.719170677408734824e-07 -2.772031707991139994e-03 -3.199607572895036609e-06 2.804755576667892214e+00 2.757438885908121584e+00
6.000000000000000000e+01 2.702255451036279510e+00 3.489975180910210185e-04 2.879091140729360735e-06 1.757344702696713764e-07 -3.191562390296499331e-03 -3.124622929638844287e-06 2.749258738164213067e+00 2.703563255061693482e+00
6.100000000000000000e+01 2.650690626421318363e+00 3.548884274767339503e-04 2.877478810549798478e-06 1.795461999909817422e-07 -3.603333332344766521e-03 -3.048568884816846085e-06 2.696146366219893231e+00 2.651992708773754259e+00
6.200000000000000000e+01 2.601303856579453733e+00 3.606517402244076211e-04 2.875841059923529371e-06 1.833468586737686207e-07 -4.007448004741769737e-03 -2.971582278904529903e-06 2.645286493619913859e+00 2.602600366888593530e+00
6.300000000000000000e+01 2.553996683342474761e+00 3.662881754563358078e-04 2.874184043329307114e-06 1.871411560776253598e-07 -4.404235027926716763e-03 -2.893633327443818162e-06 2.596575686797700122e+00 2.555287476274800351e+00
6.400000000000000000e+01 2.508653935453442951e+00 3.717973156764999595e-04 2.872504130898150088e-06 1.909242849838191009e-07 -4.793993131601525549e-03 -2.814851883750925185e-06 2.549894734430283361e+00 2.509939148810269582e+00
6.500000000000000000e+01 2.465201312278760604e+00 3.771826953018198036e-04 2.870807104562353266e-06 1.947006940123693471e-07 -5.177092410267375953e-03 -2.735214089231517241e-06 2.505165075074341274e+00 2.466480810772382792e+00
6.600000000000000000e+01 2.423584637018648902e+00 3.824380720649063698e-04 2.869089703089541764e-06 1.984660435950083215e-07 -5.553916057662913394e-03 -2.654843387814578800e-06 2.462329099724928749e+00 2.424858546092762523e+00
6.700000000000000000e+01 2.383672807734769084e+00 3.875588106451381253e-04 2.867357418157929054e-06 2.022246013232575060e-07 -5.923812925608268505e-03 -2.573721095255181376e-06 2.421252040408155004e+00 2.384941001255265647e+00
6.800000000000000000e+01 2.345321115391417965e+00 3.925369691695903629e-04 2.865607352651998236e-06 2.059724865918022556e-07 -6.285971359924943588e-03 -2.491964757717372088e-06 2.381786259608674516e+00 2.346583708490487918e+00
6.900000000000000000e+01 2.308387611473951662e+00 3.973690062055922566e-04 2.863844707430607915e-06 2.097137805508151929e-07 -6.639728534492734049e-03 -2.409560040300992811e-06 2.343786638150291424e+00 2.309644485893821653e+00
7.000000000000000000e+01 2.272761240911871816e+00 4.020528053142390871e-04 2.862066899749987091e-06 2.134450087327308198e-07 -6.984758736556398971e-03 -2.326618828412610919e-06 2.307139611802961454e+00 2.274012502269505909e+00
7.100000000000000000e+01 2.238349453979691983e+00 4.065901698324912456e-04 2.860278868441143610e-06 2.171700906920583308e-07 -7.321167488934909005e-03 -2.243130393970481427e-06 2.271749875973124055e+00 2.239594990930723117e+00
7.200000000000000000e+01 2.205227487691180599e+00 4.109832904568513521e-04 2.858478318421559136e-06 2.208859276680492838e-07 -7.650323845610773783e-03 -2.159201301472886179e-06 2.237690509485672496e+00 2.206467397270463593e+00
7.300000000000000000e+01 2.173460081248903997e+00 4.152332958696531998e-04 2.856669906137912633e-06 2.245962534043650052e-07 -7.973520929791446527e-03 -2.074823952264459021e-06 2.205023848069472603e+00 2.174694258938013824e+00
7.400000000000000000e+01 2.142984582931215076e+00 4.193345549299087134e-04 2.854851642205786758e-06 2.282983609685548116e-07 -8.290719756097093135e-03 -1.990100184976495202e-06 2.173685374025757344e+00 2.144213115740661646e+00
7.500000000000000000e+01 2.113733992597438771e+00 4.232817361483176663e-04 2.853028049484354656e-06 2.319959385348249889e-07 -8.601530109918579040e-03 -1.905025404866473210e-06 2.143605984344042259e+00 2.114956782595454499e+00
7.600000000000000000e+01 2.085596065408324762e+00 4.270678787052473949e-04 2.851197145866908186e-06 2.356863674204214332e-07 -8.905523074165777944e-03 -1.819696826614635108e-06 2.114671818917346791e+00 2.086813194924080683e+00
7.700000000000000000e+01 2.058383548470973157e+00 4.306908391288174413e-04 2.849363290900943433e-06 2.393732650184901905e-07 -9.201411611430308779e-03 -1.734112316236731778e-06 2.086693770703888617e+00 2.059594922423959584e+00
7.800000000000000000e+01 2.032037785740747005e+00 4.341473860962186517e-04 2.847524770619663168e-06 2.430543581834609063e-07 -9.489077382433847019e-03 -1.648364827118782565e-06 2.059611781896372396e+00 2.033243479954878641e+00
7.900000000000000000e+01 2.006563304360472699e+00 4.374358767222303115e-04 2.845685721742965952e-06 2.467331248746570108e-07 -9.768724407092685413e-03 -1.562454066995945466e-06 2.033428742174694381e+00 2.007763228232521069e+00
8.000000000000000000e+01 1.981940919712474658e+00 4.405549239461658976e-04 2.843844539986139137e-06 2.504074762776831616e-07 -1.004069543502177780e-02 -1.476468747129146259e-06 2.008124246282682712e+00 1.983135144151651152e+00
8.100000000000000000e+01 1.958154107099111974e+00 4.435036863073606997e-04 2.842005250023745137e-06 2.540808602800000870e-07 -1.030510467906214922e-02 -1.390410126323354988e-06 1.983680314276186296e+00 1.959342542658256248e+00
8.200000000000000000e+01 1.935174762473204968e+00 4.462824079314223593e-04 2.840166650450080140e-06 2.577516537279477408e-07 -1.056193490791159859e-02 -1.304362984333279234e-06 1.960067778931574134e+00 1.936357475258028371e+00
8.300000000000000000e+01 1.912944850708337530e+00 4.488903689977468748e-04 2.838332133621100872e-06 2.614227438760721667e-07 -1.081131815036844891e-02 -1.218329741251505091e-06 1.937227314413328516e+00 1.914121759447251048e+00
8.400000000000000000e+01 1.891429957339654466e+00 4.513276654961670279e-04 2.836500574875850318e-06 2.650926631736445321e-07 -1.105312551783489521e-02 -1.132391345327482418e-06 1.915123567298059548e+00 1.892601119703540169e+00
8.500000000000000000e+01 1.870591328263927045e+00 4.535942106716988709e-04 2.834675520209316106e-06 2.687645246573636145e-07 -1.128757121992624360e-02 -1.046551337948460316e-06 1.893716635453306818e+00 1.871756666583649364e+00
8.600000000000000000e+01 1.850396204149023394e+00 4.556918419630702662e-04 2.832855854530020033e-06 2.724369308837867165e-07 -1.151451342153954165e-02 -9.608870031007437209e-07 1.872972934728450056e+00 1.851555772069721550e+00
8.700000000000000000e+01 1.830791518329606626e+00 4.576200607883180635e-04 2.831044977501426219e-06 2.761129154246791206e-07 -1.173387303933019939e-02 -8.754026784019440172e-07 1.852838369797063178e+00 1.831945240346858572e+00
8.800000000000000000e+01 1.811737357634219947e+00 4.593790473073546964e-04 2.829241567602237952e-06 2.797909376017665671e-07 -1.194555419190397767e-02 -7.901719756817443724e-07 1.833272300222110296e+00 1.812885281540294047e+00
8.900000000000000000e+01 1.793219798853095570e+00 4.609694197167488075e-04 2.827449199360317317e-06 2.834742755817874711e-07 -1.214953922078941886e-02 -7.051999682604733562e-07 1.814259887103368607e+00 1.794361857869549715e+00
9.000000000000000000e+01 1.775219587418628509e+00 4.623883566947846490e-04 2.825667072162578964e-06 2.871619535043038580e-07 -1.234593687918064328e-02 -6.205571126050405033e-07 1.795781226043634327e+00 1.776355823503344089e+00
9.100000000000000000e+01 1.757723678346535090e+00 4.636366072749175987e-04 2.823897904407513263e-06 2.908564481560845391e-07 -1.253469653290875327e-02 -5.362484738914393051e-07 1.777822446618623875e+00 1.758854023524073051e+00
9.200000000000000000e+01 1.740712685612131327e+00 4.647136213043888040e-04 2.822140982914909780e-06 2.945569324678501781e-07 -1.271602298194616197e-02 -4.523412394583226792e-07 1.760363593060401133e+00 1.741837180469450796e+00
9.300000000000000000e+01 1.724178588335274487e+00 4.656193925636400847e-04 2.820399042217298516e-06 2.982659572396284084e-07 -1.288990661625563118e-02 -3.688407806327057487e-07 1.743395897970897002e+00 1.725297167466120385e+00
9.400000000000000000e+01 1.708097686222204814e+00 4.663555410623937305e-04 2.818671467193966893e-06 3.019828433083394195e-07 -1.305655717265867370e-02 -2.858111837949196616e-07 1.726895156896183670e+00 1.709210388061792152e+00
9.500000000000000000e+01 1.692462999542767133e+00 4.669218972261984725e-04 2.816960857460199861e-06 3.057100562260122070e-07 -1.321597250681881552e-02 -2.032579174879023557e-07 1.710853712346136035e+00 1.693569759557041809e+00
9.600000000000000000e+01 1.677252482889874940e+00 4.673193700005908780e-04 2.815266538143420807e-06 3.094469042760116687e-07 -1.336820990724705248e-02 -1.212419923327794642e-07 1.695249073048279875e+00 1.678353336965237697e+00
9.700000000000000000e+01 1.662450274996331911e+00 4.675486736275969845e-04 2.813591023095019933e-06 3.131958169403250387e-07 -1.351333123498745827e-02 -3.976892258583088127e-08 1.680064762646021892e+00 1.663545160892716090e+00
9.800000000000000000e+01 1.648046024565102075e+00 4.676100425637490514e-04 2.811933658675130617e-06 3.169561663450691684e-07 -1.365140213841749446e-02 4.110319266355880403e-08 1.665290032771822748e+00 1.649134974899676420e+00
9.900000000000000000e+01 1.634010940945757939e+00 4.675049893669461047e-04 2.810296808147600865e-06 3.207302772037107220e-07 -1.378244471682209087e-02 1.213689553873180461e-07 1.650895534146276766e+00 1.635093895692865340e+00
1.000000000000000000e+02 1.620341052180608310e+00 4.672363428339396736e-04 2.808679872323583672e-06 3.245176159464487552e-07 -1.390648761478354735e-02 2.009730484395355056e-07 1.636876941055548595e+00 1.621418041474087302e+00
1.010000000000000000e+02 1.607018748272846631e+00 4.668052386385975849e-04 2.807084984817553171e-06 3.283203200174189817e-07 -1.402356553388365776e-02 2.799103262269761774e-07 1.623216133186213828e+00 1.608089712860179876e+00
1.020000000000000000e+02 1.594031760013236099e+00 4.662083521544410441e-04 2.805511614981085293e-06 3.321379635668936653e-07 -1.413385138274323230e-02 3.581281466279172128e-07 1.609900529180111395e+00 1.595096729905966626e+00
1.030000000000000000e+02 1.581359719644812589e+00 4.654559573346395487e-04 2.803961983980016289e-06 3.359728068522420125e-07 -1.423720837064102601e-02 4.356215448750054906e-07 1.596909292832838334e+00 1.582418637356368896e+00
1.040000000000000000e+02 1.568991930594412887e+00 4.645405506120488964e-04 2.802435317242399388e-06 3.398242113480410310e-07 -1.433377339758530947e-02 5.123406234110855543e-07 1.584231446756402040e+00 1.570044821568444160e+00
1.050000000000000000e+02 1.556914020014612321e+00 4.634680447724786679e-04 2.800933693305844411e-06 3.436943327551324337e-07 -1.442355510380791649e-02 5.882808146386817010e-07 1.571852192539359594e+00 1.557960829606354736e+00
1.060000000000000000e+02 1.545112328708150518e+00 4.622398471309373692e-04 2.799456415790790827e-06 3.475826416592312814e-07 -1.450652756517193179e-02 6.633947231039767816e-07 1.559757619149202634e+00 1.546153080626685883e+00
1.070000000000000000e+02 1.533573946807533783e+00 4.608615840122828877e-04 2.798005391791883806e-06 3.514911552525564129e-07 -1.458279480603867986e-02 7.376782327342222051e-07 1.547934425996512875e+00 1.534608587924317424e+00
1.080000000000000000e+02 1.522282638259106369e+00 4.593305938036938057e-04 2.796579954661949006e-06 3.554194018102144764e-07 -1.465238100206678329e-02 8.110864341553781096e-07 1.536366152020818054e+00 1.523311190731119424e+00
1.090000000000000000e+02 1.511234768890034275e+00 4.576524438891261550e-04 2.795181862887963271e-06 3.593692787452983042e-07 -1.471527657203597524e-02 8.836157396977777171e-07 1.525048802717566820e+00 1.512257180238761878e+00
1.100000000000000000e+02 1.500415249706068099e+00 4.558247161177710039e-04 2.793810306526888533e-06 3.633401993010605535e-07 -1.477159352281052010e-02 9.552236896756189306e-07 1.513967088685597817e+00 1.501431540649922125e+00
1.110000000000000000e+02 1.489813464709157875e+00 4.538528744500398620e-04 2.792467227133189330e-06 3.673342704491470279e-07 -1.482140272513316967e-02 1.025907186496948952e-06 1.503110064815256441e+00 1.490823587301369768e+00
1.120000000000000000e+02 1.479422386196731054e+00 4.517418325717193817e-04 2.791151811779312935e-06 3.713509186583736114e-07 -1.486465701386579207e-02 1.095626119041569970e-06 1.492470518249696454e+00 1.480426357029509976e+00
1.130000000000000000e+02 1.469231553369531484e+00 4.494891743194871412e-04 2.789865544905015015e-06 3.753918187836996641e-07 -1.490149720947095240e-02 1.164378111644967022e-06 1.482037686802278209e+00 1.470229325549212041e+00
1.140000000000000000e+02 1.459231006901988037e+00 4.470961938442943114e-04 2.788607736098434096e-06 3.794565422815137697e-07 -1.493191826883719271e-02 1.232125304369440111e-06 1.471801446205049713e+00 1.460222596824964914e+00
1.150000000000000000e+02 1.449411327272504657e+00 4.445713317121720493e-04 2.787379768208577702e-06 3.835466831496120662e-07 -1.495599116878170223e-02 1.298865989533769186e-06 1.461752097343228529e+00 1.450396689359096714e+00
1.160000000000000000e+02 1.439766967367211548e+00 4.419155930793294352e-04 2.786180927422790625e-06 3.876618070688273119e-07 -1.497378765876074269e-02 1.364564535420081356e-06 1.451883945114642138e+00 1.440746117012722260e+00
1.170000000000000000e+02 1.430289259915643152e+00 4.391267831999146683e-04 2.785012452731127794e-06 3.918033827902377873e-07 -1.498534655170370017e-02 1.429219966978322649e-06 1.442188063775160289e+00 1.431262153410322924e+00
1.180000000000000000e+02 1.420966626241625397e+00 4.362127940862223457e-04 2.783873645176081361e-06 3.959710064020204859e-07 -1.499070938850399597e-02 1.492798769959357783e-06 1.432652738940386694e+00 1.421933275796066098e+00
1.190000000000000000e+02 1.411794667282499471e+00 4.331746984740778754e-04 2.782765711556888676e-06 4.001661282714497066e-07 -1.498998543867231630e-02 1.555300643222934480e-06 1.423273336296366098e+00 1.412755032798149291e+00
1.200000000000000000e+02 1.402765911888439465e+00 4.300166954526626049e-04 2.781687793485706119e-06 4.043881968594499778e-07 -1.498321776245003199e-02 1.616694368045315861e-06 1.414042262051045995e+00 1.403720006549186383e+00
1.210000000000000000e+02 1.393873286329660122e+00 4.267397743315530143e-04 2.780640959698579552e-06 4.086385401482317546e-07 -1.497045165362899041e-02 1.676980361764754507e-06 1.404952219657308543e+00 1.394821068627713823e+00
1.220000000000000000e+02 1.385106933950934982e+00 4.233479451061860450e-04 2.779624379547645824e-06 4.129166451883500315e-07 -1.495179626265893437e-02 1.736129392473491087e-06 1.395993245376687231e+00 1.386048417099277952e+00
1.230000000000000000e+02 1.376463655564780453e+00 4.198451643334588038e-04 2.778639012535912684e-06 4.172237418187648021e-07 -1.492729752500639162e-02 1.794142687868280401e-06 1.387161932276696152e+00 1.377398799725645162e+00
1.240000000000000000e+02 1.367937330173462085e+00 4.162321158518850466e-04 2.777683994008921650e-06 4.215592913066440785e-07 -1.489700296949442344e-02 1.850993013485222722e-06 1.378452062858691818e+00 1.368866148016193440e+00
1.250000000000000000e+02 1.359519206047207440e+00 4.125155404145772003e-04 2.776760169109415979e-06 4.259244182642995619e-07 -1.486102073357243800e-02 1.906682397381466672e-06 1.369854691777096845e+00 1.360441659164812744e+00
1.260000000000000000e+02 1.351206782213398849e+00 4.086959192205448315e-04 2.775866649330700305e-06 4.303185663352657958e-07 -1.481942739071722900e-02 1.961185545803944739e-06 1.361367231272444078e+00 1.352122882821009009e+00
1.270000000000000000e+02 1.342991938291557830e+00 4.047796069754044219e-04 2.775004177220738816e-06 4.347427643116653046e-07 -1.477227042453157536e-02 2.014505288631514372e-06 1.352981380662355182e+00 1.343901649812377253e+00
