56	1.47331e+03	1.61212e-01	1.53691e-03	8.49307e-05	-6.46583e-01	-1.84131e-03
57	1.49322e+03	1.70151e-01	1.59097e-03	9.00718e-05	-8.96809e-01	-1.86809e-03
58	1.51339e+03	1.79363e-01	1.64592e-03	9.54085e-05	-1.16139e+00	-1.89265e-03
59	1.53374e+03	1.88862e-01	1.70175e-03	1.00947e-04	-1.43937e+00	-1.91480e-03
60	1.55425e+03	1.98650e-01	1.75847e-03	1.06688e-04	-1.72935e+00	-1.93451e-03
61	1.57491e+03	2.08731e-01	1.81607e-03	1.12636e-04	-2.03026e+00	-1.95160e-03
62	1.59574e+03	2.19094e-01	1.87455e-03	1.18793e-04	-2.34260e+00	-1.96604e-03
63	1.61676e+03	2.29725e-01	1.93391e-03	1.25164e-04	-2.66725e+00	-1.97766e-03
64	1.63797e+03	2.40612e-01	1.99414e-03	1.31749e-04	-3.00510e+00	-1.98642e-03
65	1.65941e+03	2.51744e-01	2.05525e-03	1.38555e-04	-3.35710e+00	-1.99216e-03
66	1.68111e+03	2.63106e-01	2.11722e-03	1.45581e-04	-3.72395e+00	-1.99485e-03
67	1.70305e+03	2.74694e-01	2.18006e-03	1.52835e-04	-4.10452e+00	-1.99433e-03
68	1.72521e+03	2.86505e-01	2.24377e-03	1.60316e-04	-4.49722e+00	-1.99058e-03
69	1.74752e+03	2.98535e-01	2.30835e-03	1.68031e-04	-4.90048e+00	-1.98345e-03
70	1.76997e+03	3.10786e-01	2.37379e-03	1.75979e-04	-5.31294e+00	-1.97291e-03
71	1.79253e+03	3.23256e-01	2.44009e-03	1.84168e-04	-5.73378e+00	-1.95883e-03
72	1.81532e+03	3.35942e-01	2.50725e-03	1.92597e-04	-6.16419e+00	-1.94120e-03
73	1.83844e+03	3.48837e-01	2.57527e-03	2.01274e-04	-6.60569e+00	-1.91986e-03
74	1.86189e+03	3.61928e-01	2.64414e-03	2.10199e-04	-7.05868e+00	-1.89482e-03
75	1.88569e+03	3.75203e-01	2.71388e-03	2.19378e-04	-7.52326e+00	-1.86595e-03
76	1.90979e+03	3.88647e-01	2.78446e-03	2.28813e-04	-7.99937e+00	-1.83323e-03
77	1.93406e+03	4.02250e-01	2.85590e-03	2.38510e-04	-8.48583e+00	-1.79656e-03
78	1.95848e+03	4.16002e-01	2.92820e-03	2.48470e-04	-8.98239e+00	-1.75594e-03
79	1.98310e+03	4.29896e-01	3.00134e-03	2.58700e-04	-9.48910e+00	-1.71124e-03
